,cm_dummy,gamedummy,area_kanto,area_keihan,area_tokai,area_keihanshin,age,sex,marry_dummy,job_dummy1,job_dummy2,job_dummy3,job_dummy4,job_dummy5,job_dummy6,job_dummy7,job_dummy8,inc,pmoney,fam_str_dummy1,fam_str_dummy2,fam_str_dummy3,fam_str_dummy4,fam_str_dummy5,child_dummy,T,F1,F2,F3,M1,M2,M3,TVwatch_day,gamesecond,gamecount
164,0,0,0,1,0,0,34.5,0,1,0,0,0,0,0,1,0,0,0.0,2.0,0,0,0,1,0,1,0,1,0,0,0,0,0,1462.4287362,0,0
165,0,0,0,0,1,0,54.5,1,1,1,0,0,0,0,0,0,0,749.5,1.0,0,0,0,1,0,1,0,0,0,0,0,0,1,1469.1720705,0,0
166,0,0,0,1,0,0,34.5,0,0,0,0,0,0,1,0,0,0,249.5,4.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1472.0315511,0,0
167,0,0,0,0,0,1,44.5,1,1,1,0,0,0,0,0,0,0,800.0,4.0,0,0,0,1,0,1,0,0,0,0,0,1,0,1475.7528731,0,0
168,0,0,0,1,0,0,34.5,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0,0,1,0,0,1,0,1,0,0,0,0,0,1484.9539104,0,0
169,0,0,0,0,1,0,34.5,1,1,1,0,0,0,0,0,0,0,349.5,2.0,0,0,1,0,0,1,0,0,0,0,0,1,0,1499.3109637,0,0
170,0,0,0,0,0,1,34.5,1,1,0,0,1,0,0,0,0,0,349.5,1.0,0,0,1,0,0,1,0,0,0,0,0,1,0,1503.3398281,0,0
171,0,0,0,1,0,0,34.5,1,0,1,0,0,0,0,0,0,0,449.5,4.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1525.5072394000001,0,0
172,0,0,0,1,0,0,60.0,1,1,1,0,0,0,0,0,0,0,249.5,6.5,0,0,1,0,0,0,0,0,0,0,0,0,1,1543.3709973,0,0
173,0,0,0,1,0,0,44.5,1,1,0,0,1,0,0,0,0,0,549.5,4.0,0,0,1,0,0,1,0,0,0,0,0,1,0,1548.5264462999999,0,0
174,0,0,0,1,0,0,34.5,1,1,1,0,0,0,0,0,0,0,649.5,1.0,0,0,1,0,0,1,0,0,0,0,0,1,0,1573.5810922,0,0
175,0,0,0,1,0,0,34.5,0,0,0,0,1,0,0,0,0,0,349.5,4.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1580.263084,0,0
176,0,0,0,0,1,0,34.5,0,1,1,0,0,0,0,0,0,0,349.5,6.5,0,0,1,0,0,1,0,1,0,0,0,0,0,1601.0015214000002,0,0
177,0,0,0,1,0,0,60.0,1,1,0,0,1,0,0,0,0,0,349.5,2.0,0,0,0,1,0,0,0,0,0,0,0,0,1,1628.5170589000002,0,0
178,0,0,0,1,0,0,34.5,0,1,0,1,0,0,0,0,0,0,349.5,9.0,0,0,1,0,0,1,0,0,1,0,0,0,0,1647.4325363,0,0
179,0,0,0,0,0,1,34.5,1,1,1,0,0,0,0,0,0,0,649.5,6.5,0,1,0,0,0,0,0,0,0,0,1,0,0,1649.02836,0,0
180,0,0,0,1,0,0,54.5,1,1,1,0,0,0,0,0,0,0,800.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,1661.5090345,0,0
181,0,0,0,1,0,0,54.5,1,1,1,0,0,0,0,0,0,0,649.5,2.0,0,0,1,0,0,1,0,0,0,0,0,0,1,1666.1279643,0,0
182,0,0,0,1,0,0,44.5,1,1,1,0,0,0,0,0,0,0,349.5,9.0,0,1,0,0,0,0,0,0,0,0,0,1,0,1672.7808964,0,0
183,0,0,0,0,0,1,19.0,1,0,0,0,0,0,0,0,1,0,0.0,1.0,0,0,1,0,0,1,1,0,0,0,0,0,0,1683.8994355999998,0,0
184,0,0,0,1,0,0,34.5,0,0,0,0,0,0,1,0,0,0,151.5,0.0,0,0,1,0,0,1,0,1,0,0,0,0,0,1702.6939305,0,0
185,0,0,1,0,0,0,24.5,1,1,1,0,0,0,0,0,0,0,249.5,2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1713.6881552000002,0,0
186,0,0,0,0,0,1,34.5,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0,0,0,1,0,1,0,1,0,0,0,0,0,1716.7489487999999,0,0
187,0,0,1,0,0,0,44.5,1,0,1,0,0,0,0,0,0,0,449.5,6.5,1,0,0,0,0,0,0,0,0,0,0,1,0,1757.8514949,0,0
188,0,0,0,1,0,0,54.5,0,1,0,1,0,0,0,0,0,0,151.5,2.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1763.9905454999998,0,0
189,0,0,0,1,0,0,34.5,1,0,1,0,0,0,0,0,0,0,349.5,2.0,1,0,0,0,0,0,0,0,0,0,0,1,0,1772.3399714000002,0,0
190,0,0,0,1,0,0,34.5,1,1,1,0,0,0,0,0,0,0,800.0,4.0,0,0,1,0,0,1,0,0,0,0,0,1,0,1782.1821636,0,0
191,0,0,0,1,0,0,34.5,1,1,1,0,0,0,0,0,0,0,549.5,4.0,0,0,1,0,0,1,0,0,0,0,1,0,0,1795.0761907,0,0
192,0,0,0,0,1,0,44.5,0,1,0,0,0,0,0,0,0,1,0.0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,1819.7843257,0,0
193,0,0,1,0,0,0,34.5,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0,0,1,0,0,1,0,1,0,0,0,0,0,1827.9185054000002,0,0
194,0,0,0,0,0,1,54.5,1,1,0,1,0,0,0,0,0,0,249.5,2.0,0,0,1,0,0,1,0,0,0,0,0,0,1,1845.2698125,0,0
195,0,0,0,0,1,0,24.5,0,1,1,0,0,0,0,0,0,0,349.5,4.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1852.3084324000001,0,0
196,0,0,0,0,0,1,44.5,1,1,1,0,0,0,0,0,0,0,649.5,2.0,0,0,1,0,0,1,0,0,0,0,0,1,0,1884.9195753,0,0
197,0,0,0,1,0,0,54.5,1,1,0,0,1,0,0,0,0,0,549.5,3.3,0,1,0,0,0,0,0,0,0,0,0,0,1,1898.6323071,0,0
198,0,0,0,0,0,1,44.5,1,1,1,0,0,0,0,0,0,0,549.5,2.0,0,0,1,0,0,1,0,0,0,0,0,1,0,1984.3455088,0,0
199,0,0,0,1,0,0,34.5,1,0,1,0,0,0,0,0,0,0,449.5,4.0,1,0,0,0,0,0,0,0,0,0,0,1,0,1997.8174995000002,0,0
200,0,0,0,0,0,1,44.5,1,1,1,0,0,0,0,0,0,0,800.0,6.5,0,0,1,0,0,1,0,0,0,0,0,1,0,2007.7770647,0,0
201,0,0,0,1,0,0,54.5,0,0,0,1,0,0,0,0,0,0,249.5,1.0,0,0,1,0,0,0,0,0,0,1,0,0,0,2010.7750652,0,0
202,0,0,0,0,0,1,44.5,1,1,1,0,0,0,0,0,0,0,749.5,4.0,0,1,0,0,0,0,0,0,0,0,0,1,0,2029.4236822999999,0,0
203,0,0,1,0,0,0,44.5,0,0,1,0,0,0,0,0,0,0,349.5,2.0,1,0,0,0,0,0,0,0,1,0,0,0,0,2028.7672338,0,0
204,0,0,0,0,0,1,44.5,1,1,1,0,0,0,0,0,0,0,649.5,2.0,0,0,0,1,0,1,0,0,0,0,0,1,0,2033.8223603,0,0
205,0,0,0,1,0,0,44.5,1,1,1,0,0,0,0,0,0,0,549.5,6.5,0,0,1,0,0,1,0,0,0,0,0,1,0,2040.7646265,0,0
206,0,0,0,0,0,1,44.5,1,1,1,0,0,0,0,0,0,0,549.5,2.0,0,0,1,0,0,1,0,0,0,0,0,1,0,2064.082369,0,0
207,0,0,0,1,0,0,24.5,0,0,1,0,0,0,0,0,0,0,249.5,2.0,0,0,0,0,1,0,0,1,0,0,0,0,0,2073.9561919,0,0
208,0,0,0,0,0,1,34.5,1,1,1,0,0,0,0,0,0,0,449.5,2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,2076.7070846,0,0
209,0,0,0,1,0,0,34.5,1,1,1,0,0,0,0,0,0,0,449.5,2.0,0,0,1,0,0,1,0,0,0,0,0,1,0,2082.9516917,0,0
210,0,0,0,1,0,0,34.5,1,0,1,0,0,0,0,0,0,0,449.5,6.5,1,0,0,0,0,0,0,0,0,0,1,0,0,2083.4160743,0,0
211,0,0,0,0,0,1,54.5,0,1,0,0,0,0,0,1,0,0,0.0,0.0,0,0,1,0,0,1,0,0,0,1,0,0,0,2091.8512081,0,0
212,0,0,0,0,0,1,54.5,0,1,0,0,0,0,0,1,0,0,0.0,2.0,0,1,0,0,0,0,0,0,0,1,0,0,0,2124.1880363,0,0
213,0,0,0,1,0,0,34.5,1,0,1,0,0,0,0,0,0,0,349.5,12.5,1,0,0,0,0,0,0,0,0,0,1,0,0,2127.6928497000004,0,0
214,0,0,0,0,0,1,44.5,1,1,1,0,0,0,0,0,0,0,800.0,12.5,0,0,1,0,0,1,0,0,0,0,0,1,0,2144.1250465,0,0
215,0,0,1,0,0,0,54.5,0,1,0,0,1,0,0,0,0,0,103.0,1.0,0,0,0,1,0,0,0,0,0,1,0,0,0,2151.7585672,0,0
216,0,0,0,1,0,0,60.0,1,1,1,0,0,0,0,0,0,0,649.5,3.3,0,1,0,0,0,0,0,0,0,0,0,0,1,2166.3733754,0,0
217,0,0,0,0,0,1,19.0,1,0,0,0,0,0,0,0,1,0,0.0,2.0,0,0,1,0,0,0,1,0,0,0,0,0,0,2192.7190476,0,0
218,0,0,0,0,0,1,34.5,1,0,1,0,0,0,0,0,0,0,449.5,9.0,0,0,1,0,0,0,0,0,0,0,1,0,0,2192.9156114,0,0
219,0,0,1,0,0,0,34.5,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0,0,1,0,0,1,0,1,0,0,0,0,0,2199.4180553,0,0
220,0,0,0,0,0,1,24.5,0,0,1,0,0,0,0,0,0,0,249.5,6.5,1,0,0,0,0,0,0,1,0,0,0,0,0,2198.4565664,0,0
221,0,0,0,0,0,1,44.5,1,0,1,0,0,0,0,0,0,0,749.5,20.0,1,0,0,0,0,0,0,0,0,0,0,1,0,2211.4518132,0,0
222,0,0,0,1,0,0,24.5,1,1,1,0,0,0,0,0,0,0,349.5,4.0,0,1,0,0,0,0,0,0,0,0,1,0,0,2272.8816848,0,0
223,0,0,0,1,0,0,44.5,1,0,0,0,0,0,1,0,0,0,249.5,9.0,0,0,1,0,0,0,0,0,0,0,0,1,0,2311.3738706999998,0,0
224,0,0,0,1,0,0,34.5,1,1,1,0,0,0,0,0,0,0,449.5,9.0,0,1,0,0,0,0,0,0,0,0,0,1,0,2322.6434805999997,0,0
225,0,0,0,1,0,0,44.5,0,0,0,0,1,0,0,0,0,0,249.5,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,2331.1957049000002,0,0
226,0,0,0,1,0,0,44.5,1,0,1,0,0,0,0,0,0,0,749.5,4.0,1,0,0,0,0,0,0,0,0,0,0,1,0,2431.4337739999996,0,0
227,0,0,0,0,1,0,54.5,1,1,1,0,0,0,0,0,0,0,749.5,4.0,0,0,1,0,0,1,0,0,0,0,0,0,1,2441.6326695999996,0,0
228,0,0,0,1,0,0,44.5,0,0,0,0,0,0,1,0,0,0,103.0,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,2440.9989567,0,0
229,0,0,0,0,1,0,34.5,1,0,0,0,1,0,0,0,0,0,103.0,1.0,0,0,1,0,0,0,0,0,0,0,0,1,0,2452.5402888,0,0
230,0,0,0,0,0,1,44.5,1,1,1,0,0,0,0,0,0,0,449.5,2.0,0,0,0,1,0,1,0,0,0,0,0,1,0,2466.6543906,0,0
231,0,0,0,1,0,0,34.5,0,1,0,0,0,0,0,1,0,0,0.0,2.0,0,0,0,1,0,0,0,1,0,0,0,0,0,2473.2431298,0,0
232,0,0,1,0,0,0,44.5,1,1,1,0,0,0,0,0,0,0,549.5,1.0,0,0,1,0,0,1,0,0,0,0,0,1,0,2514.1577260000004,0,0
233,0,0,0,1,0,0,34.5,1,0,1,0,0,0,0,0,0,0,549.5,20.0,0,0,1,0,0,0,0,0,0,0,1,0,0,2520.414568,0,0
234,0,0,0,0,0,1,60.0,1,1,0,1,0,0,0,0,0,0,249.5,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,2558.0541318000005,0,0
235,0,0,0,1,0,0,24.5,0,0,0,0,0,0,0,0,1,0,0.0,2.0,1,0,0,0,0,0,0,1,0,0,0,0,0,2598.2979695,0,0
236,0,0,0,1,0,0,44.5,1,0,1,0,0,0,0,0,0,0,749.5,4.0,1,0,0,0,0,0,0,0,0,0,0,1,0,2603.1339236,0,0
237,0,0,0,0,0,1,44.5,1,1,1,0,0,0,0,0,0,0,800.0,12.5,0,0,1,0,0,1,0,0,0,0,0,1,0,2607.5268636,0,0
238,0,0,0,1,0,0,44.5,1,0,1,0,0,0,0,0,0,0,449.5,2.0,0,0,0,0,1,0,0,0,0,0,0,1,0,2608.817446,0,0
239,0,0,0,1,0,0,54.5,1,1,0,1,0,0,0,0,0,0,549.5,2.0,0,1,0,0,0,0,0,0,0,0,0,0,1,2665.0713638,0,0
240,0,0,0,0,1,0,24.5,1,0,1,0,0,0,0,0,0,0,249.5,4.0,0,0,1,0,0,0,0,0,0,0,1,0,0,2690.6134300999997,0,0
241,0,0,0,1,0,0,34.5,1,1,1,0,0,0,0,0,0,0,349.5,4.0,0,0,0,1,0,1,0,0,0,0,1,0,0,2695.582835,0,0
242,0,0,0,0,0,1,24.5,1,0,1,0,0,0,0,0,0,0,349.5,3.3,0,0,1,0,0,0,0,0,0,0,1,0,0,2699.1398112,0,0
243,0,0,0,1,0,0,34.5,0,1,0,0,0,0,1,0,0,0,249.5,1.0,0,0,1,0,0,1,0,1,0,0,0,0,0,2727.0654468000002,0,0
244,0,0,0,1,0,0,34.5,1,0,0,1,0,0,0,0,0,0,449.5,6.5,1,0,0,0,0,0,0,0,0,0,0,1,0,2729.3317799,0,0
245,0,0,0,0,0,1,44.5,1,1,1,0,0,0,0,0,0,0,800.0,6.5,0,0,1,0,0,1,0,0,0,0,0,1,0,2753.8728088000003,0,0
246,0,0,0,1,0,0,44.5,0,1,0,0,0,0,1,0,0,0,103.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,2755.9439315,0,0
247,0,0,0,1,0,0,44.5,1,1,1,0,0,0,0,0,0,0,800.0,12.5,0,0,1,0,0,1,0,0,0,0,0,1,0,2756.733929,0,0
248,0,0,0,0,1,0,44.5,1,1,1,0,0,0,0,0,0,0,449.5,2.0,0,0,1,0,0,1,0,0,0,0,0,1,0,2760.4808649,0,0
249,0,0,0,0,0,1,44.5,1,1,1,0,0,0,0,0,0,0,549.5,4.0,0,0,1,0,0,1,0,0,0,0,0,1,0,2767.5789456,0,0
250,0,0,0,1,0,0,24.5,1,1,1,0,0,0,0,0,0,0,449.5,4.0,0,0,1,0,0,1,0,0,0,0,1,0,0,2772.0298483,0,0
251,0,0,0,0,0,1,24.5,1,0,1,0,0,0,0,0,0,0,103.0,2.0,0,0,1,0,0,0,0,0,0,0,1,0,0,2776.8137535,0,0
252,0,0,0,1,0,0,24.5,1,0,1,0,0,0,0,0,0,0,449.5,4.0,1,0,0,0,0,0,0,0,0,0,1,0,0,2809.7262680999997,0,0
253,0,0,0,0,0,1,34.5,0,1,0,1,0,0,0,0,0,0,103.0,2.0,0,0,1,0,0,1,0,0,1,0,0,0,0,2809.3485339000003,0,0
254,0,0,0,1,0,0,44.5,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,2810.3773375,0,0
255,0,0,0,0,1,0,34.5,0,1,0,0,1,0,0,0,0,0,103.0,2.0,0,0,1,0,0,1,0,1,0,0,0,0,0,2817.2413215,0,0
256,0,0,1,0,0,0,34.5,0,1,1,0,0,0,0,0,0,0,249.5,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,2845.0494961,0,0
257,0,0,0,1,0,0,44.5,1,1,1,0,0,0,0,0,0,0,649.5,4.0,0,0,1,0,0,1,0,0,0,0,0,1,0,2848.1997508,0,0
258,0,0,1,0,0,0,24.5,0,0,0,0,0,0,0,0,0,1,0.0,2.0,0,0,1,0,0,1,0,1,0,0,0,0,0,2849.9515465,0,0
259,0,0,0,0,0,1,24.5,0,0,0,0,0,0,1,0,0,0,103.0,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,2860.6729348,0,0
260,0,0,0,0,0,1,34.5,1,1,1,0,0,0,0,0,0,0,449.5,4.0,0,0,1,0,0,1,0,0,0,0,0,1,0,2865.9647898000003,0,0
261,0,0,0,0,0,1,24.5,0,0,0,0,0,0,1,0,0,0,151.5,4.0,0,0,1,0,0,0,0,1,0,0,0,0,0,2864.7735356,0,0
262,0,0,0,0,0,1,24.5,1,1,1,0,0,0,0,0,0,0,549.5,2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,2872.8525586,0,0
263,0,0,0,0,0,1,34.5,1,1,1,0,0,0,0,0,0,0,549.5,1.0,0,0,1,0,0,1,0,0,0,0,0,1,0,2875.8346699,0,0
264,0,0,0,1,0,0,24.5,0,0,0,0,0,0,1,0,0,0,249.5,2.0,0,0,0,0,1,0,0,1,0,0,0,0,0,2920.0272158000002,0,0
265,0,0,0,1,0,0,44.5,1,1,1,0,0,0,0,0,0,0,549.5,2.0,0,1,0,0,0,0,0,0,0,0,0,1,0,2923.3248129,0,0
266,0,0,0,0,0,1,44.5,1,1,0,0,1,0,0,0,0,0,449.5,2.0,0,0,1,0,0,1,0,0,0,0,0,1,0,2923.6898086,0,0
267,0,0,0,0,1,0,34.5,0,0,0,0,1,0,0,0,0,0,249.5,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,2927.3634187,0,0
268,0,0,0,0,0,1,34.5,1,1,1,0,0,0,0,0,0,0,0.0,1.0,0,0,1,0,0,1,0,0,0,0,0,1,0,2940.6460706999997,0,0
269,0,0,0,1,0,0,44.5,1,1,0,0,0,1,0,0,0,0,800.0,2.0,0,0,1,0,0,1,0,0,0,0,0,1,0,2953.0775285,0,0
270,0,0,0,0,0,1,24.5,0,0,1,0,0,0,0,0,0,0,449.5,2.0,1,0,0,0,0,0,0,1,0,0,0,0,0,2980.5525458,0,0
271,0,0,0,1,0,0,44.5,1,1,1,0,0,0,0,0,0,0,800.0,17.5,0,0,1,0,0,1,0,0,0,0,0,1,0,3014.1130776,0,0
272,0,0,0,0,0,1,44.5,1,1,1,0,0,0,0,0,0,0,449.5,4.0,0,0,1,0,0,1,0,0,0,0,0,1,0,3026.3813114,0,0
273,0,0,0,1,0,0,24.5,1,0,1,0,0,0,0,0,0,0,649.5,20.0,1,0,0,0,0,0,0,0,0,0,1,0,0,3058.2002176,0,0
274,0,0,0,0,1,0,54.5,1,1,1,0,0,0,0,0,0,0,349.5,2.0,0,0,1,0,0,0,0,0,0,0,0,0,1,3061.3994039,0,0
275,0,0,0,0,1,0,34.5,1,1,0,1,0,0,0,0,0,0,549.5,1.0,0,0,1,0,0,1,0,0,0,0,0,1,0,3075.3147934999997,0,0
276,0,0,0,1,0,0,44.5,0,1,0,0,0,0,1,0,0,0,103.0,0.0,0,0,1,0,0,1,0,0,1,0,0,0,0,3117.0760536,0,0
277,0,0,0,0,0,1,54.5,1,1,0,1,0,0,0,0,0,0,349.5,4.0,0,1,0,0,0,0,0,0,0,0,0,0,1,3128.0921804,0,0
278,0,0,0,1,0,0,34.5,0,1,0,0,0,0,1,0,0,0,151.5,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,3127.7253371999996,0,0
279,0,0,0,1,0,0,34.5,1,0,0,0,0,0,1,0,0,0,249.5,2.0,0,0,1,0,0,0,0,0,0,0,1,0,0,3131.7197785999997,0,0
280,0,0,0,1,0,0,24.5,0,0,1,0,0,0,0,0,0,0,349.5,12.5,0,0,1,0,0,0,0,1,0,0,0,0,0,3178.6397584,0,0
281,0,0,0,1,0,0,44.5,1,1,1,0,0,0,0,0,0,0,749.5,9.0,0,0,1,0,0,1,0,0,0,0,0,1,0,3202.5524333,0,0
282,0,0,0,1,0,0,34.5,0,1,0,0,0,0,0,1,0,0,0.0,0.0,0,0,1,0,0,1,0,0,1,0,0,0,0,3208.8385248000004,0,0
283,0,0,0,1,0,0,44.5,1,0,1,0,0,0,0,0,0,0,549.5,4.0,0,0,1,0,0,0,0,0,0,0,0,1,0,3213.8804022,0,0
284,0,0,0,1,0,0,34.5,1,0,1,0,0,0,0,0,0,0,549.5,3.3,1,0,0,0,0,0,0,0,0,0,1,0,0,3230.1352553,0,0
285,0,0,0,1,0,0,44.5,1,0,0,1,0,0,0,0,0,0,800.0,6.5,0,0,1,0,0,0,0,0,0,0,0,1,0,3258.9927660999997,0,0
286,0,0,0,1,0,0,24.5,1,0,0,0,0,0,0,0,1,0,0.0,1.0,0,0,1,0,0,0,0,0,0,0,1,0,0,3260.8672966,0,0
287,0,0,0,0,0,1,44.5,1,1,1,0,0,0,0,0,0,0,103.0,4.0,0,1,0,0,0,0,0,0,0,0,0,1,0,3290.0944564,0,0
288,0,0,0,0,0,1,24.5,1,0,0,0,1,0,0,0,0,0,103.0,1.0,0,0,1,0,0,0,0,0,0,0,1,0,0,3301.2691839999998,0,0
289,0,0,0,1,0,0,44.5,1,0,0,0,0,0,0,0,0,1,0.0,2.0,1,0,0,0,0,0,0,0,0,0,0,1,0,3334.1397189,0,0
290,0,0,0,1,0,0,34.5,1,1,1,0,0,0,0,0,0,0,649.5,2.0,0,0,1,0,0,1,0,0,0,0,0,1,0,3366.0579589000004,0,0
291,0,0,0,0,0,1,34.5,0,1,0,0,0,0,0,1,0,0,0.0,0.0,0,0,1,0,0,1,0,1,0,0,0,0,0,3380.8486369999996,0,0
292,0,0,0,1,0,0,44.5,1,0,1,0,0,0,0,0,0,0,749.5,4.0,1,0,0,0,0,0,0,0,0,0,0,1,0,3404.3151424999996,0,0
293,0,0,0,1,0,0,54.5,1,1,1,0,0,0,0,0,0,0,549.5,4.0,0,0,1,0,0,1,0,0,0,0,0,0,1,3411.2647758000003,0,0
294,0,0,0,0,0,1,24.5,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0,0,1,0,0,1,0,1,0,0,0,0,0,3427.4262088,0,0
295,0,0,0,0,0,1,34.5,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0,0,1,0,0,1,0,1,0,0,0,0,0,3427.5359754,0,0
296,0,0,0,1,0,0,34.5,0,1,1,0,0,0,0,0,0,0,349.5,2.0,0,0,1,0,0,1,0,1,0,0,0,0,0,3455.475791,0,0
297,0,0,0,0,1,0,24.5,0,0,0,0,1,0,0,0,0,0,249.5,2.0,1,0,0,0,0,0,0,1,0,0,0,0,0,3460.9180568,0,0
298,0,0,0,0,1,0,34.5,1,0,1,0,0,0,0,0,0,0,349.5,12.5,0,0,1,0,0,0,0,0,0,0,0,1,0,3513.449939,0,0
299,0,0,0,0,0,1,34.5,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,3523.6099501000003,0,0
300,0,0,0,0,0,1,44.5,1,0,1,0,0,0,0,0,0,0,749.5,6.5,0,0,1,0,0,0,0,0,0,0,0,1,0,3526.1749886999996,0,0
301,0,0,0,1,0,0,54.5,1,1,1,0,0,0,0,0,0,0,800.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,1,3538.4894467,0,0
302,0,0,0,1,0,0,24.5,0,0,0,0,0,0,1,0,0,0,249.5,2.0,0,0,0,0,1,0,0,1,0,0,0,0,0,3571.5153434,0,0
303,0,0,0,1,0,0,34.5,1,1,0,0,0,0,1,0,0,0,103.0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,3575.1908621,0,0
304,0,0,0,0,0,1,34.5,1,1,1,0,0,0,0,0,0,0,549.5,2.0,0,0,1,0,0,1,0,0,0,0,1,0,0,3626.688154,0,0
305,0,0,0,1,0,0,44.5,1,1,1,0,0,0,0,0,0,0,800.0,2.0,0,0,1,0,0,1,0,0,0,0,0,1,0,3643.4705876999997,0,0
306,0,0,0,0,0,1,34.5,1,1,0,0,1,0,0,0,0,0,349.5,2.0,0,1,0,0,0,0,0,0,0,0,0,1,0,3661.2121655,0,0
307,0,0,0,0,1,0,24.5,0,1,0,0,0,0,0,1,0,0,0.0,0.0,0,0,1,0,0,1,0,1,0,0,0,0,0,3697.9799145,0,0
308,0,0,0,0,0,1,34.5,1,1,1,0,0,0,0,0,0,0,649.5,1.0,0,0,1,0,0,1,0,0,0,0,0,1,0,3698.8684699,0,0
309,0,0,0,1,0,0,24.5,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0,0,1,0,0,1,0,1,0,0,0,0,0,3710.7327244999997,0,0
310,0,0,1,0,0,0,44.5,0,1,0,0,0,0,0,1,0,0,0.0,2.0,0,1,0,0,0,0,0,0,1,0,0,0,0,3713.0206359999997,0,0
311,0,0,0,1,0,0,34.5,1,1,1,0,0,0,0,0,0,0,249.5,1.0,0,0,1,0,0,1,0,0,0,0,0,1,0,3730.7597283,0,0
312,0,0,0,0,1,0,24.5,1,0,0,0,0,1,0,0,0,0,549.5,4.0,0,0,1,0,0,0,0,0,0,0,1,0,0,3730.8074807999997,0,0
313,0,0,0,0,0,1,44.5,1,1,1,0,0,0,0,0,0,0,800.0,2.0,0,0,1,0,0,0,0,0,0,0,0,1,0,3738.1136169,0,0
314,0,0,0,1,0,0,54.5,1,1,1,0,0,0,0,0,0,0,549.5,2.0,0,0,1,0,0,0,0,0,0,0,0,0,1,3747.678743,0,0
315,0,0,0,1,0,0,44.5,0,1,0,0,0,0,1,0,0,0,103.0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,3749.7666365,0,0
316,0,0,0,0,0,1,44.5,1,1,1,0,0,0,0,0,0,0,549.5,2.0,0,0,1,0,0,1,0,0,0,0,0,1,0,3783.9985463,0,0
317,0,0,0,1,0,0,54.5,0,1,0,0,0,0,0,1,0,0,0.0,9.0,0,0,1,0,0,0,0,0,0,1,0,0,0,3788.3328484,0,0
318,0,0,0,0,1,0,44.5,1,1,1,0,0,0,0,0,0,0,749.5,4.0,0,1,0,0,0,0,0,0,0,0,0,1,0,3825.1609766,0,0
319,0,0,0,1,0,0,24.5,0,1,0,0,0,0,0,1,0,0,0.0,2.0,0,0,1,0,0,1,0,1,0,0,0,0,0,3830.0451515,0,0
320,0,0,0,1,0,0,34.5,0,0,1,0,0,0,0,0,0,0,349.5,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,3859.2549174,0,0
321,0,0,0,0,0,1,34.5,1,0,1,0,0,0,0,0,0,0,349.5,6.5,1,0,0,0,0,0,0,0,0,0,1,0,0,3867.0810588,0,0
322,0,0,0,1,0,0,54.5,1,0,1,0,0,0,0,0,0,0,549.5,20.0,0,0,1,0,0,0,0,0,0,0,0,0,1,3878.2870254,0,0
323,0,0,1,0,0,0,34.5,1,1,1,0,0,0,0,0,0,0,549.5,2.0,0,0,0,1,0,1,0,0,0,0,0,1,0,3887.1474419,0,0
324,0,0,0,1,0,0,34.5,1,1,1,0,0,0,0,0,0,0,549.5,2.0,0,0,1,0,0,1,0,0,0,0,0,1,0,3893.3878256,0,0
325,0,0,0,1,0,0,44.5,1,1,1,0,0,0,0,0,0,0,800.0,6.5,0,0,1,0,0,1,0,0,0,0,0,1,0,3924.4737536,0,0
326,0,0,0,1,0,0,34.5,0,1,1,0,0,0,0,0,0,0,449.5,6.5,0,1,0,0,0,0,0,1,0,0,0,0,0,3925.7052182999996,0,0
327,0,0,0,0,0,1,34.5,0,1,0,0,0,0,1,0,0,0,103.0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,3956.5352272,0,0
328,0,0,0,1,0,0,34.5,1,1,1,0,0,0,0,0,0,0,549.5,12.5,0,0,1,0,0,1,0,0,0,0,1,0,0,3960.1544655999996,0,0
